Tanggal,Suhu Minimum,Suhu Maksimum,Suhu Rata-rata,Kelembaban,Curah Hujan,SS,Kecepatan Angin_Max,Arah_Angin_deg,Kecepatan Angin_Avg,Arah Angin,Kota/Kabupaten,Suhu_Rata_Calc,Is_Rain,Hari,Bulan,Tahun,Suhu_7d_mean,Hujan_7d_sum,Wind_Category_Max,Wind_Category_Avg,Kategori Hujan,Musim
2023-06-03,20.0,30.6,24.3,73.0,60.4375,6.4,4.0,320.0,1.0,C ,Bandung,25.3,True,Saturday,6,2023,25.349013122793814,128.775,Breeze,Breeze,Hujan Lebat,Musim Kemarau
2023-06-04,21.2,31.0,25.0,64.0,0.0,7.8,4.0,230.0,1.0,C ,Bandung,26.1,False,Sunday,6,2023,25.41341032808592,68.3375,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-06-05,21.0,28.8,23.8,88.0,60.4375,5.4,2.0,248.0,0.0,C ,Bandung,24.9,True,Monday,6,2023,25.28483889951449,128.775,Breeze,Calm,Hujan Lebat,Musim Kemarau
2023-06-06,21.8,27.2,24.0,84.0,13.5,4.6,2.0,220.0,0.0,C ,Bandung,24.5,True,Tuesday,6,2023,25.17055318522878,141.275,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-06-07,20.2,27.8,24.3,82.0,60.4375,5.8,3.0,243.0,0.0,C ,Bandung,24.0,True,Wednesday,6,2023,25.07055318522878,196.01250000000002,Breeze,Calm,Hujan Lebat,Musim Kemarau
2023-06-08,19.2,29.4,22.9,76.0,0.0,7.5,3.0,110.0,1.0,C ,Bandung,24.299999999999997,False,Thursday,6,2023,24.949999999999996,196.01250000000002,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-06-09,18.0,31.4,23.9,67.0,0.0,6.9,2.0,40.0,1.0,C ,Bandung,24.7,False,Friday,6,2023,24.82857142857143,194.8125,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-06-10,19.8,33.5,26.1,62.0,60.4375,6.5,5.0,60.0,1.0,C ,Bandung,26.65,True,Saturday,6,2023,25.02142857142857,194.8125,Windy,Breeze,Hujan Lebat,Musim Kemarau
2023-06-11,20.8,30.6,25.9,73.0,1.9,1.9,3.0,290.0,1.0,C ,Bandung,25.700000000000003,True,Sunday,6,2023,24.964285714285715,196.7125,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-06-12,19.0,31.0,24.3,83.0,44.4,5.3,2.0,210.0,0.0,C ,Bandung,25.0,True,Monday,6,2023,24.978571428571428,180.675,Breeze,Calm,Hujan Sedang,Musim Kemarau
2023-07-02,21.6,29.6,24.7,71.0,0.5,3.7,4.0,250.0,2.0,SW,Bandung,25.6,True,Sunday,7,2023,25.135714285714283,167.675,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-07-03,20.0,30.8,24.6,73.0,60.4375,7.0,6.0,250.0,2.0,W ,Bandung,25.4,True,Monday,7,2023,25.335714285714285,167.675,Windy,Breeze,Hujan Lebat,Musim Kemarau
2023-07-04,20.2,30.0,24.4,67.0,0.0,8.6,3.0,190.0,1.0,C ,Bandung,25.1,False,Tuesday,7,2023,25.45,167.675,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-07-05,21.0,30.4,24.1,84.0,12.2,1.6,2.0,208.0,0.0,C ,Bandung,25.7,True,Wednesday,7,2023,25.592857142857138,179.875,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-07-06,20.2,29.9,24.5,78.0,6.6,0.3,4.0,60.0,1.0,C ,Bandung,25.049999999999997,True,Thursday,7,2023,25.364285714285717,126.03750000000001,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-07-07,21.4,27.6,23.5,80.0,8.8,1.0,2.0,95.0,1.0,C ,Bandung,24.5,True,Friday,7,2023,25.192857142857143,132.9375,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-07-08,19.0,30.4,23.3,75.0,4.7,5.7,3.0,100.0,1.0,C ,Bandung,24.7,True,Saturday,7,2023,25.15,93.23750000000001,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-07-09,19.9,31.5,24.8,70.0,0.0,7.4,5.0,295.0,1.0,C ,Bandung,25.7,False,Sunday,7,2023,25.164285714285715,92.73750000000001,Windy,Breeze,Tidak Hujan,Musim Kemarau
2023-07-10,19.8,33.5,25.8,66.0,0.0,7.4,3.0,110.0,1.0,C ,Bandung,26.65,False,Monday,7,2023,25.342857142857138,32.30000000000001,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-07-11,21.6,31.4,26.400000000000006,72.0,0.0,5.6,3.0,210.0,1.0,C ,Bandung,26.5,False,Tuesday,7,2023,25.542857142857144,32.30000000000001,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-07-12,21.0,31.4,26.1,76.0,8.4,4.0,3.0,230.0,0.0,C ,Bandung,26.2,True,Wednesday,7,2023,25.614285714285717,28.500000000000014,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-08-01,20.298439125910512,31.2,24.5,73.0,0.0,6.1,6.0,240.0,2.0,SW,Bandung,25.749219562955254,False,Tuesday,8,2023,25.714174223279322,21.900000000000013,Windy,Breeze,Tidak Hujan,Musim Kemarau
2023-08-02,21.2,28.0,23.8,78.0,0.0,5.7,5.0,280.0,2.0,W ,Bandung,24.6,False,Wednesday,8,2023,25.728459937565038,13.100000000000014,Windy,Breeze,Tidak Hujan,Musim Kemarau
2023-08-03,21.8,30.4,25.0,72.0,0.0,8.9,3.0,270.0,1.0,C ,Bandung,26.1,False,Thursday,8,2023,25.928459937565037,8.400000000000013,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-08-04,20.0,31.6,24.5,70.0,60.4375,6.0,4.0,240.0,1.0,C ,Bandung,25.8,True,Friday,8,2023,25.94274565185075,68.8375,Breeze,Breeze,Hujan Lebat,Musim Kemarau
2023-08-05,21.2,29.4,23.8,84.0,23.0,4.2,3.0,56.0,0.0,C ,Bandung,25.299999999999997,True,Saturday,8,2023,25.749888508993603,91.8375,Breeze,Calm,Hujan Sedang,Musim Kemarau
2023-08-06,20.4,30.0,24.5,76.0,60.4375,6.2,2.0,300.0,0.0,C ,Bandung,25.2,True,Sunday,8,2023,25.564174223279327,152.275,Breeze,Calm,Hujan Lebat,Musim Kemarau
2023-08-07,20.6,28.8,22.5,87.0,60.4375,0.6,2.0,260.0,0.0,C ,Bandung,24.700000000000003,True,Monday,8,2023,25.349888508993608,204.3125,Breeze,Calm,Hujan Lebat,Musim Kemarau
2023-08-08,19.0,30.6,23.6,76.0,7.5,6.7,3.0,222.0,0.0,C ,Bandung,24.8,True,Tuesday,8,2023,25.214285714285715,211.8125,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-08-09,21.8,33.0,25.5,69.0,0.0,7.2,2.0,245.0,1.0,C ,Bandung,27.4,False,Wednesday,8,2023,25.614285714285717,211.8125,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-08-10,19.8,33.5,26.1,65.0,0.0,7.2,4.0,80.0,1.0,C ,Bandung,26.65,False,Thursday,8,2023,25.692857142857143,211.8125,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-08-11,21.6,32.6,26.400000000000006,71.0,0.0,5.2,3.0,230.0,0.0,C ,Bandung,27.1,False,Friday,8,2023,25.878571428571426,151.375,Breeze,Calm,Tidak Hujan,Musim Kemarau
2023-08-12,21.0,30.4,24.9,82.0,12.3,6.4,2.0,260.0,0.0,C ,Bandung,25.7,True,Saturday,8,2023,25.935714285714287,140.675,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-09-01,21.2,30.0,24.5,73.0,7.2,5.2,3.0,250.0,1.0,C ,Bandung,25.6,True,Friday,9,2023,25.99285714285714,87.43750000000001,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-09-02,21.6,28.0,23.4,72.0,0.0,1.5,5.0,260.0,2.0,W ,Bandung,24.8,False,Saturday,9,2023,26.00714285714286,27.000000000000014,Windy,Breeze,Tidak Hujan,Musim Kemarau
2023-09-03,22.0,30.0,24.8,76.0,60.4375,7.2,4.0,240.0,1.0,C ,Bandung,26.0,True,Sunday,9,2023,26.178571428571427,79.93750000000001,Breeze,Breeze,Hujan Lebat,Musim Kemarau
2023-09-04,20.0,30.2,24.7,74.0,0.0,8.9,4.0,290.0,1.0,W ,Bandung,25.1,False,Monday,9,2023,25.85,79.93750000000001,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-09-05,21.2,29.4,24.6,82.0,22.9,2.2,2.0,66.0,0.0,C ,Bandung,25.299999999999997,True,Tuesday,9,2023,25.657142857142862,102.8375,Breeze,Calm,Hujan Sedang,Musim Kemarau
2023-09-06,19.2,29.8,23.8,74.0,1.0,3.3,2.0,70.0,0.0,C ,Bandung,24.5,True,Wednesday,9,2023,25.285714285714285,103.8375,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-09-07,20.4,29.5,23.8,80.0,2.7,3.7,2.0,280.0,0.0,C ,Bandung,24.95,True,Thursday,9,2023,25.178571428571427,94.23750000000001,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-09-08,18.4,31.0,23.4,70.0,5.3,5.3,3.0,16.0,1.0,C ,Bandung,24.7,True,Friday,9,2023,25.05,92.3375,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-09-09,20.4,31.6,25.0,64.0,0.2,8.4,3.0,210.0,1.0,C ,Bandung,26.0,True,Saturday,9,2023,25.221428571428568,92.53750000000001,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-09-10,20.8,33.5,25.8,65.0,0.0,9.8,4.0,20.0,1.0,C ,Bandung,27.15,False,Sunday,9,2023,25.385714285714283,32.100000000000016,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-09-11,22.2,32.2,26.400000000000006,71.0,0.0,8.8,3.0,111.0,1.0,C ,Bandung,27.200000000000003,False,Monday,9,2023,25.685714285714287,32.100000000000016,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-09-12,22.4,28.0,24.0,84.0,0.3,2.3,2.0,100.0,0.0,C ,Bandung,25.2,True,Tuesday,9,2023,25.67142857142857,9.500000000000014,Breeze,Calm,Tidak Hujan,Musim Kemarau
2023-10-01,21.5,29.8,24.6,77.0,1.0,4.7,4.0,230.0,2.0,SW,Bandung,25.65,True,Sunday,10,2023,25.835714285714285,9.500000000000014,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-10-02,21.0,27.0,23.1,81.0,1.5,1.7,4.0,240.0,1.0,C ,Bandung,24.0,True,Monday,10,2023,25.7,8.300000000000015,Breeze,Breeze,Hujan Ringan,Musim Kemarau
2023-10-03,21.0,28.2,23.0,84.0,0.2,4.7,2.0,120.0,0.0,C ,Bandung,24.6,True,Tuesday,10,2023,25.685714285714287,3.2000000000000144,Breeze,Calm,Tidak Hujan,Musim Kemarau
2023-10-04,21.2,27.6,23.8,81.0,0.0,6.4,3.0,233.0,1.0,C ,Bandung,24.4,False,Wednesday,10,2023,25.45714285714286,3.000000000000014,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-10-05,18.0,30.4,24.0,80.0,2.0,4.1,2.0,200.0,0.0,C ,Bandung,24.2,True,Thursday,10,2023,25.035714285714285,5.000000000000014,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-10-06,19.6,30.2,24.0,72.0,0.0,5.6,3.0,246.0,1.0,C ,Bandung,24.9,False,Friday,10,2023,24.70714285714286,5.000000000000014,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-10-07,19.8,28.8,23.3,79.0,60.4375,6.5,3.0,230.0,1.0,C ,Bandung,24.3,True,Saturday,10,2023,24.578571428571426,65.13750000000002,Breeze,Breeze,Hujan Lebat,Musim Kemarau
2023-10-08,18.4,31.0,24.3,72.0,60.4375,7.9,4.0,250.0,1.0,C ,Bandung,24.7,True,Sunday,10,2023,24.442857142857143,124.57500000000002,Breeze,Breeze,Hujan Lebat,Musim Kemarau
2023-10-09,20.5,31.0,24.8,70.0,0.0,7.2,3.0,240.0,1.0,C ,Bandung,25.75,False,Monday,10,2023,24.692857142857143,123.07500000000002,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-10-10,20.298439125910512,33.0,24.5,72.0,0.0,8.3,4.0,210.0,1.0,C ,Bandung,26.649219562955256,False,Tuesday,10,2023,24.98560279470789,122.87500000000001,Breeze,Breeze,Tidak Hujan,Musim Kemarau
2023-10-11,22.4,31.6,26.0,72.0,60.4375,5.5,3.0,100.0,1.0,C ,Bandung,27.0,True,Wednesday,10,2023,25.35703136613646,183.3125,Breeze,Breeze,Hujan Lebat,Musim Kemarau
2023-10-12,21.2,29.8,24.0,82.0,2.0,1.8,4.0,260.0,0.0,C ,Bandung,25.5,True,Thursday,10,2023,25.542745651850748,183.3125,Breeze,Calm,Hujan Ringan,Musim Kemarau
2023-11-01,20.298439125910512,31.6,25.1,69.0,0.0,3.5,3.0,240.0,1.0,C ,Bandung,25.949219562955257,False,Wednesday,11,2023,25.69263416084436,183.3125,Breeze,Breeze,Tidak Hujan,Peralihan
2023-11-02,21.0,26.299999999999997,22.7,83.0,4.6,3.4,3.0,100.0,1.0,C ,Bandung,23.65,True,Thursday,11,2023,25.599777017987215,127.47500000000001,Breeze,Breeze,Hujan Ringan,Peralihan
2023-11-03,18.6,30.4,23.3,77.0,13.2,3.0,2.0,60.0,1.0,C ,Bandung,24.5,True,Friday,11,2023,25.571205589415786,80.23750000000001,Breeze,Breeze,Hujan Ringan,Peralihan
2023-11-04,20.8,31.0,24.8,78.0,10.8,2.5,3.0,350.0,1.0,C ,Bandung,25.9,True,Saturday,11,2023,25.59263416084436,91.03750000000001,Breeze,Breeze,Hujan Ringan,Peralihan
2023-11-05,22.0,29.4,24.5,84.0,0.0,6.8,2.0,70.0,0.0,C ,Bandung,25.7,False,Sunday,11,2023,25.457031366136466,91.03750000000001,Breeze,Calm,Tidak Hujan,Peralihan
2023-11-06,18.4,30.6,23.4,70.0,0.0,7.8,2.0,10.0,1.0,C ,Bandung,24.5,False,Monday,11,2023,25.099888508993608,30.600000000000016,Breeze,Breeze,Tidak Hujan,Peralihan
2023-11-07,19.0,30.2,23.5,71.0,60.4375,5.0,3.0,100.0,1.0,C ,Bandung,24.6,True,Tuesday,11,2023,24.971317080422182,89.03750000000002,Breeze,Breeze,Hujan Lebat,Peralihan
2023-11-08,19.6,31.4,24.2,68.0,0.0,8.1,3.0,230.0,1.0,C ,Bandung,25.5,False,Wednesday,11,2023,24.907142857142855,89.03750000000002,Breeze,Breeze,Tidak Hujan,Peralihan
2023-11-09,18.5,32.6,24.2,59.0,0.0,7.0,4.0,130.0,1.0,C ,Bandung,25.55,False,Thursday,11,2023,25.178571428571427,84.43750000000003,Breeze,Breeze,Tidak Hujan,Peralihan
2023-11-10,20.8,33.5,26.2,69.0,10.1,4.0,3.0,90.0,1.0,C ,Bandung,27.15,True,Friday,11,2023,25.557142857142857,81.33750000000002,Breeze,Breeze,Hujan Ringan,Peralihan
2023-11-11,22.2,30.4,24.2,85.0,60.4375,3.1,5.0,110.0,1.0,C ,Bandung,26.299999999999997,True,Saturday,11,2023,25.614285714285717,130.97500000000002,Windy,Breeze,Hujan Lebat,Peralihan
2023-11-12,20.6,32.0,25.4,78.0,4.0,3.1,4.0,231.0,1.0,C ,Bandung,26.3,True,Sunday,11,2023,25.7,134.97500000000002,Breeze,Breeze,Hujan Ringan,Peralihan
2023-12-01,21.2,31.0,24.9,74.0,60.4375,5.9,2.0,330.0,1.0,C ,Bandung,26.1,True,Friday,12,2023,25.928571428571427,195.41250000000002,Breeze,Breeze,Hujan Lebat,Musim Hujan
2023-12-02,20.0,26.299999999999997,21.599999999999994,91.0,15.2,0.2,3.0,240.0,1.0,C ,Bandung,23.15,True,Saturday,12,2023,25.721428571428568,150.175,Breeze,Breeze,Hujan Ringan,Musim Hujan
2023-12-03,18.6,30.2,24.2,76.0,0.0,6.3,3.0,220.0,1.0,C ,Bandung,24.4,False,Sunday,12,2023,25.564285714285713,150.175,Breeze,Breeze,Tidak Hujan,Musim Hujan
2023-12-04,20.6,31.6,25.0,72.0,60.4375,7.8,4.0,250.0,1.0,C ,Bandung,26.1,True,Monday,12,2023,25.642857142857142,210.6125,Breeze,Breeze,Hujan Lebat,Musim Hujan
2023-12-05,22.0,31.6,25.9,72.0,0.8,3.2,5.0,92.0,1.0,C ,Bandung,26.8,True,Tuesday,12,2023,25.592857142857145,201.31250000000003,Windy,Breeze,Hujan Ringan,Musim Hujan
2023-12-06,18.5,29.4,24.0,80.0,0.0,7.5,2.0,90.0,1.0,C ,Bandung,23.95,False,Wednesday,12,2023,25.257142857142856,140.875,Breeze,Breeze,Tidak Hujan,Musim Hujan
2023-12-07,18.8,32.0,24.2,62.0,60.4375,7.8,3.0,94.0,1.0,C ,Bandung,25.4,True,Thursday,12,2023,25.12857142857143,197.3125,Breeze,Breeze,Hujan Lebat,Musim Hujan
2023-12-08,18.0,31.0,23.1,63.0,0.0,8.0,4.0,244.0,1.0,C ,Bandung,24.5,False,Friday,12,2023,24.900000000000002,136.875,Breeze,Breeze,Tidak Hujan,Musim Hujan
2023-12-09,18.4,33.5,26.400000000000006,58.0,0.0,8.5,3.0,90.0,1.0,E ,Bandung,25.95,False,Saturday,12,2023,25.3,121.67500000000001,Breeze,Breeze,Tidak Hujan,Musim Hujan
2023-12-10,20.8,32.5,25.8,64.0,60.4375,6.6,2.0,140.0,1.0,C ,Bandung,26.65,True,Sunday,12,2023,25.62142857142857,182.1125,Breeze,Breeze,Hujan Lebat,Musim Hujan
2023-12-11,21.4,29.8,23.6,85.0,60.4375,3.2,2.0,220.0,0.0,C ,Bandung,25.6,True,Monday,12,2023,25.55,182.1125,Breeze,Calm,Hujan Lebat,Musim Hujan
2023-12-12,20.2,31.4,25.5,71.0,8.8,6.6,3.0,240.0,0.0,C ,Bandung,25.799999999999997,True,Tuesday,12,2023,25.407142857142855,190.1125,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-01-01,20.8,30.0,25.3,81.0,37.1,4.1,3.0,24.0,0.0,C ,Bandung,25.4,True,Monday,1,2024,25.614285714285717,227.2125,Breeze,Calm,Hujan Sedang,Musim Hujan
2024-01-02,19.9,30.0,24.2,81.0,10.8,4.5,3.0,300.0,1.0,C ,Bandung,24.95,True,Tuesday,1,2024,25.55,177.57500000000005,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-01-03,21.0,31.0,24.5,83.0,60.4375,1.6,3.0,240.0,1.0,C ,Bandung,26.0,True,Wednesday,1,2024,25.764285714285712,238.01250000000005,Breeze,Breeze,Hujan Lebat,Musim Hujan
2024-01-04,20.4,30.4,24.8,81.0,0.4,6.8,3.0,300.0,0.0,C ,Bandung,25.4,True,Thursday,1,2024,25.685714285714287,238.41250000000002,Breeze,Calm,Tidak Hujan,Musim Hujan
2024-01-05,21.8,30.0,26.1,81.0,60.4375,5.2,2.0,240.0,0.0,C ,Bandung,25.9,True,Friday,1,2024,25.57857142857143,238.41250000000002,Breeze,Calm,Hujan Lebat,Musim Hujan
2024-01-06,21.5,28.6,24.4,83.0,31.0,5.8,3.0,50.0,0.0,C ,Bandung,25.05,True,Saturday,1,2024,25.5,208.97500000000002,Breeze,Calm,Hujan Sedang,Musim Hujan
2024-01-07,20.6,29.2,24.7,76.0,60.4375,6.1,2.0,284.0,0.0,C ,Bandung,24.9,True,Sunday,1,2024,25.37142857142857,260.6125,Breeze,Calm,Hujan Lebat,Musim Hujan
2024-01-08,19.0,29.9,23.9,76.0,0.0,7.5,5.0,230.0,1.0,C,Bandung,24.45,False,Monday,1,2024,25.235714285714284,223.5125,Windy,Breeze,Tidak Hujan,Musim Hujan
2024-01-09,19.2,31.6,26.1,74.0,0.0,7.7,2.0,250.0,1.0,C,Bandung,25.4,False,Tuesday,1,2024,25.3,212.7125,Breeze,Breeze,Tidak Hujan,Musim Hujan
2024-01-10,20.4,32.8,26.2,69.0,0.0,8.0,3.0,142.0,1.0,C,Bandung,26.599999999999998,False,Wednesday,1,2024,25.385714285714283,152.275,Breeze,Breeze,Tidak Hujan,Musim Hujan
2024-01-11,21.0,30.4,23.8,86.0,31.5,5.7,2.0,150.0,0.0,C,Bandung,25.7,True,Thursday,1,2024,25.428571428571427,183.375,Breeze,Calm,Hujan Sedang,Musim Hujan
2024-01-12,21.9,31.4,24.5,86.0,5.5,4.6,4.0,320.0,0.0,C,Bandung,26.65,True,Friday,1,2024,25.535714285714285,128.4375,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-02-01,22.4,30.4,25.6,82.0,3.8,2.7,1.0,90.0,0.0,C ,Bandung,26.4,True,Thursday,2,2024,25.728571428571428,101.23750000000001,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-02-02,21.2,30.6,24.7,80.0,5.6,5.0,3.0,270.0,1.0,C ,Bandung,25.9,True,Friday,2,2024,25.87142857142857,46.40000000000001,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-02-03,21.3,30.8,24.3,83.0,27.8,4.4,4.0,200.0,1.0,C ,Bandung,26.05,True,Saturday,2,2024,26.099999999999998,74.20000000000002,Breeze,Breeze,Hujan Sedang,Musim Hujan
2024-02-04,21.8,30.4,25.9,81.0,11.6,5.9,3.0,250.0,1.0,C ,Bandung,26.1,True,Sunday,2,2024,26.2,85.80000000000001,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-02-05,21.8,32.2,26.1,73.0,5.0,6.0,2.0,120.0,0.0,C ,Bandung,27.0,True,Monday,2,2024,26.25714285714286,90.80000000000001,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-02-06,21.4,29.9,25.0,83.0,9.0,1.7,2.0,240.0,0.0,C ,Bandung,25.65,True,Tuesday,2,2024,26.25,68.30000000000001,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-02-07,20.2,27.8,24.1,80.0,60.4375,6.6,2.0,100.0,0.0,C ,Bandung,24.0,True,Wednesday,2,2024,25.87142857142857,123.23750000000001,Breeze,Calm,Hujan Lebat,Musim Hujan
2024-02-08,20.2,29.2,23.9,80.0,6.4,5.7,3.0,260.0,0.0,C,Bandung,24.7,True,Thursday,2,2024,25.62857142857143,125.83750000000002,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-02-09,22.2,32.6,26.400000000000006,74.0,1.5,6.8,2.0,240.0,1.0,C,Bandung,27.4,True,Friday,2,2024,25.842857142857138,121.73750000000001,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-02-10,21.4,31.0,26.1,77.0,60.4375,7.0,2.0,140.0,0.0,C,Bandung,26.2,True,Saturday,2,2024,25.864285714285717,154.375,Breeze,Calm,Hujan Lebat,Musim Hujan
2024-02-11,20.4,30.5,23.9,85.0,11.5,2.2,2.0,146.0,0.0,C,Bandung,25.45,True,Sunday,2,2024,25.77142857142857,154.275,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-02-12,21.8,28.7,24.1,87.0,15.4,3.8,3.0,290.0,1.0,W,Bandung,25.25,True,Monday,2,2024,25.52142857142857,164.675,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-03-01,22.4,28.8,24.9,83.0,6.4,1.1,3.0,280.0,1.0,C ,Bandung,25.6,True,Friday,3,2024,25.514285714285716,162.07500000000002,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-03-02,20.6,31.0,24.0,80.0,17.4,4.4,6.0,210.0,1.0,C ,Bandung,25.8,True,Saturday,3,2024,25.771428571428572,119.03750000000001,Windy,Breeze,Hujan Ringan,Musim Hujan
2024-03-03,21.8,30.0,24.6,80.0,4.8,5.0,4.0,230.0,1.0,C ,Bandung,25.9,True,Sunday,3,2024,25.942857142857143,117.4375,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-03-04,21.4,30.8,25.4,81.0,5.6,6.0,3.0,90.0,0.0,C ,Bandung,26.1,True,Monday,3,2024,25.757142857142856,121.53750000000001,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-03-05,22.0,32.0,26.2,73.0,60.4375,5.3,2.0,80.0,0.0,C ,Bandung,27.0,True,Tuesday,3,2024,25.87142857142857,121.53750000000002,Breeze,Calm,Hujan Lebat,Musim Hujan
2024-03-06,20.8,29.0,23.9,83.0,11.3,2.6,0.0,285.0,0.0,C ,Bandung,24.9,True,Wednesday,3,2024,25.792857142857144,121.33750000000002,Calm,Calm,Hujan Ringan,Musim Hujan
2024-03-07,20.6,31.0,25.7,69.0,1.0,3.7,5.0,80.0,1.0,C ,Bandung,25.8,True,Thursday,3,2024,25.871428571428574,106.93750000000001,Windy,Breeze,Hujan Ringan,Musim Hujan
2024-03-08,20.5,29.2,23.7,85.0,38.0,5.7,3.0,140.0,1.0,C,Bandung,24.85,True,Friday,3,2024,25.764285714285712,138.53750000000002,Breeze,Breeze,Hujan Sedang,Musim Hujan
2024-03-09,19.4,32.2,24.9,68.0,60.4375,6.3,4.0,260.0,1.0,W,Bandung,25.8,True,Saturday,3,2024,25.764285714285712,181.57500000000002,Breeze,Breeze,Hujan Lebat,Musim Hujan
2024-03-10,21.4,30.2,24.9,79.0,0.0,4.8,3.0,150.0,1.0,C,Bandung,25.799999999999997,False,Sunday,3,2024,25.75,176.77500000000003,Breeze,Breeze,Tidak Hujan,Musim Hujan
2024-03-11,21.0,29.4,23.7,88.0,3.9,3.8,3.0,40.0,0.0,C,Bandung,25.2,True,Monday,3,2024,25.62142857142857,175.07500000000002,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-03-12,21.8,27.8,23.8,86.0,60.4375,0.3,3.0,270.0,1.0,C,Bandung,24.8,True,Tuesday,3,2024,25.307142857142857,175.07500000000002,Breeze,Breeze,Hujan Lebat,Musim Hujan
2024-04-01,22.0,26.8,22.5,91.0,1.6,1.4,2.0,120.0,0.0,C ,Bandung,24.4,True,Monday,4,2024,25.235714285714288,165.37500000000003,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-04-02,20.4,29.2,24.4,76.0,0.0,4.6,5.0,260.0,1.0,C ,Bandung,24.799999999999997,False,Tuesday,4,2024,25.092857142857145,164.37500000000003,Windy,Breeze,Tidak Hujan,Musim Hujan
2024-04-03,21.4,29.6,24.7,81.0,0.2,2.8,2.0,240.0,0.0,C ,Bandung,25.5,True,Wednesday,4,2024,25.185714285714283,126.57500000000002,Breeze,Calm,Tidak Hujan,Musim Hujan
2024-04-04,22.2,29.8,25.5,81.0,1.7,2.9,2.0,290.0,0.0,C ,Bandung,26.0,True,Thursday,4,2024,25.214285714285715,67.8375,Breeze,Calm,Hujan Ringan,Musim Hujan
2024-04-05,21.4,31.6,25.1,76.0,60.4375,6.7,3.0,120.0,1.0,C ,Bandung,26.5,True,Friday,4,2024,25.314285714285713,128.275,Breeze,Breeze,Hujan Lebat,Musim Hujan
2024-04-06,20.6,30.4,25.0,75.0,35.0,2.5,3.0,110.0,0.0,C ,Bandung,25.5,True,Saturday,4,2024,25.357142857142858,159.375,Breeze,Calm,Hujan Sedang,Musim Hujan
2024-04-07,21.0,26.6,23.0,82.0,0.0,8.1,3.0,100.0,0.0,C ,Bandung,23.8,False,Sunday,4,2024,25.214285714285715,98.9375,Breeze,Calm,Tidak Hujan,Musim Hujan
2024-04-08,20.2,31.1,24.5,74.0,8.8,4.0,3.0,80.0,1.0,E,Bandung,25.65,True,Monday,4,2024,25.392857142857142,106.13750000000002,Breeze,Breeze,Hujan Ringan,Musim Hujan
2024-04-09,19.6,32.0,25.1,67.0,60.4375,8.0,3.0,80.0,0.0,C,Bandung,25.8,True,Tuesday,4,2024,25.535714285714285,166.57500000000002,Breeze,Calm,Hujan Lebat,Musim Hujan
